customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,KMeans_Segment,LCA_Segment
CUST_10610,36,5,101.16,5.2,4.4,25-34,Female,Southeast,Rural,0,Mobile App,1,0
CUST_10611,104,5,59.11,3.2,4.0,55+,Male,Southwest,Rural,1,In-Store Cashier,0,1
CUST_10612,51,15,183.35,3.2,3.933333333333333,35-44,Female,West,Suburban,0,Drive-Thru,3,1
CUST_10613,12,9,134.05,4.0,3.4444444444444446,45-54,Non-binary,Northeast,Suburban,1,Drive-Thru,2,1
CUST_10614,73,7,97.04,3.7142857142857144,3.4285714285714284,45-54,Male,Southeast,Rural,1,Mobile App,1,0
CUST_10615,347,5,74.31,3.8,3.4,45-54,Male,West,Rural,1,Drive-Thru,3,1
CUST_10616,153,8,96.76,3.125,4.125,35-44,Female,Midwest,Rural,1,Drive-Thru,3,1
CUST_10617,52,5,65.84,3.4,3.8,35-44,Female,Southeast,Urban,1,Drive-Thru,1,1
CUST_10618,109,14,203.4,3.9285714285714284,3.5714285714285716,35-44,Male,Northeast,Urban,0,Drive-Thru,2,1
CUST_10619,14,4,63.05,3.75,4.5,45-54,Female,Midwest,Rural,1,Mobile App,3,0
CUST_10620,44,5,69.17,4.0,3.4,55+,Male,Southwest,Urban,1,In-Store Cashier,0,1
CUST_10621,45,6,84.02,3.1666666666666665,4.0,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10622,123,4,56.35,3.5,4.0,35-44,Female,West,Rural,0,Drive-Thru,3,1
CUST_10623,7,8,138.42000000000002,4.5,3.375,55+,Male,West,Urban,0,Drive-Thru,3,1
CUST_10624,192,4,48.93,3.5,3.25,55+,Male,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_10625,265,5,59.54,3.4,3.4,25-34,Female,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_10626,42,4,64.93,4.25,3.5,25-34,Male,Midwest,Suburban,1,In-Store Cashier,3,1
CUST_10627,100,6,87.83,3.5,4.333333333333333,25-34,Female,West,Urban,0,Mobile App,3,0
CUST_10628,165,10,175.53,4.2,3.8,25-34,Male,West,Rural,1,Mobile App,3,0
CUST_10629,250,4,61.83,4.0,2.75,25-34,Male,Midwest,Urban,1,Mobile App,3,0
CUST_10630,95,13,203.58,3.6923076923076925,3.923076923076923,25-34,Female,Northeast,Urban,0,Mobile App,2,0
CUST_10631,496,4,59.46,3.0,4.75,25-34,Male,Southeast,Urban,1,Mobile App,1,0
CUST_10632,12,9,126.53,3.5555555555555554,4.444444444444445,25-34,Male,Southwest,Suburban,1,Mobile App,0,0
CUST_10633,20,10,133.48,3.0,3.5,18-24,Male,West,Rural,1,Mobile App,3,0
CUST_10634,17,10,112.48,2.9,3.5,35-44,Female,Northeast,Rural,0,In-Store Cashier,2,1
CUST_10635,15,9,147.07999999999998,4.444444444444445,3.4444444444444446,18-24,Female,Southeast,Rural,1,Drive-Thru,1,0
CUST_10636,97,5,51.86,2.0,3.0,25-34,Male,West,Rural,0,Drive-Thru,3,0
CUST_10637,156,4,46.92,2.75,3.25,35-44,Male,Midwest,Urban,0,Drive-Thru,3,1
CUST_10638,4,10,123.21000000000001,2.9,3.6,45-54,Female,Southeast,Urban,0,In-Store Cashier,1,1
CUST_10639,7,10,142.02,3.5,4.1,35-44,Prefer not to say,West,Suburban,1,In-Store Cashier,3,1
CUST_10640,13,8,113.76,3.625,4.125,18-24,Female,Southwest,Urban,0,Drive-Thru,0,0
CUST_10641,82,9,154.26,4.222222222222222,4.0,35-44,Male,Northeast,Rural,0,Mobile App,2,0
CUST_10642,177,3,48.85,4.0,3.6666666666666665,18-24,Female,Midwest,Suburban,1,Mobile App,3,0
CUST_10643,25,9,151.83,3.7777777777777777,3.6666666666666665,25-34,Female,Northeast,Urban,0,Mobile App,2,0
CUST_10644,167,7,109.58,4.285714285714286,3.5714285714285716,45-54,Female,Southeast,Urban,0,Drive-Thru,1,1
CUST_10645,1,10,149.96,3.3,4.1,25-34,Female,Southeast,Urban,1,Mobile App,1,0
CUST_10646,513,3,36.16,2.6666666666666665,3.6666666666666665,35-44,Male,Midwest,Urban,1,Drive-Thru,3,1
CUST_10647,69,8,121.38,4.125,3.75,18-24,Female,Southeast,Urban,0,Drive-Thru,1,0
CUST_10648,45,8,148.8,4.875,3.625,18-24,Male,Southeast,Rural,1,Mobile App,1,0
CUST_10649,245,5,81.61,3.8,3.8,18-24,Female,Southeast,Rural,0,Mobile App,1,0
CUST_10650,115,6,87.15,3.3333333333333335,2.3333333333333335,25-34,Male,Midwest,Rural,1,Mobile App,3,0
CUST_10651,140,7,82.57,2.857142857142857,3.4285714285714284,55+,Male,Southeast,Urban,1,Drive-Thru,1,1
CUST_10652,8,7,110.25,3.857142857142857,4.285714285714286,45-54,Female,West,Rural,1,Mobile App,3,0
CUST_10653,173,6,114.41,5.333333333333333,3.5,25-34,Male,Midwest,Rural,0,Mobile App,3,0
CUST_10654,114,4,60.77,3.25,3.5,45-54,Prefer not to say,Southeast,Urban,1,Mobile App,1,0
CUST_10655,23,11,170.73000000000002,4.2727272727272725,3.909090909090909,35-44,Male,Northeast,Suburban,1,Mobile App,2,0
CUST_10656,29,5,78.2,3.8,3.8,25-34,Female,Southeast,Rural,1,Mobile App,1,0
CUST_10657,11,14,158.98,2.7142857142857144,3.4285714285714284,55+,Male,Midwest,Rural,1,Drive-Thru,3,1
CUST_10658,35,8,116.97999999999999,3.25,3.75,25-34,Male,West,Urban,0,Mobile App,3,0
CUST_10659,25,8,93.63,2.75,3.625,35-44,Male,Southeast,Suburban,1,Drive-Thru,1,1
CUST_10660,7,6,63.16,2.5,3.5,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_10661,100,7,117.41999999999999,4.714285714285714,4.0,35-44,Female,Midwest,Suburban,0,Mobile App,3,0
CUST_10662,101,8,147.65,4.125,3.5,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10663,111,8,109.21000000000001,3.25,3.5,25-34,Female,West,Urban,0,Mobile App,3,0
CUST_10664,317,4,46.68,2.75,5.0,45-54,Female,West,Suburban,0,Drive-Thru,3,1
CUST_10665,122,6,77.72999999999999,3.1666666666666665,3.6666666666666665,25-34,Male,Northeast,Suburban,1,Drive-Thru,2,0
CUST_10666,107,8,96.83,3.125,2.625,45-54,Female,West,Suburban,0,In-Store Cashier,3,1
CUST_10667,78,6,105.32,4.5,4.666666666666667,35-44,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_10668,110,7,124.24000000000001,4.428571428571429,4.0,25-34,Female,Northeast,Urban,1,Mobile App,2,0
CUST_10669,116,5,104.09,5.2,4.6,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_10670,62,6,96.62,3.3333333333333335,4.0,18-24,Prefer not to say,West,Rural,1,Mobile App,3,0
CUST_10671,25,7,135.28,4.857142857142857,3.0,25-34,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_10672,33,14,175.55,3.0714285714285716,4.357142857142857,45-54,Male,Northeast,Suburban,1,Mobile App,2,0
CUST_10673,13,12,203.62,4.416666666666667,3.5833333333333335,25-34,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_10674,38,8,117.57000000000001,4.0,4.0,25-34,Female,West,Suburban,0,In-Store Cashier,3,1
CUST_10675,90,5,65.24000000000001,3.4,4.0,18-24,Male,Southeast,Suburban,0,In-Store Cashier,1,1
CUST_10676,392,5,47.71,2.6,3.4,55+,Male,Midwest,Suburban,0,In-Store Cashier,3,1
CUST_10677,187,5,53.79,2.8,3.8,18-24,Female,West,Rural,1,Drive-Thru,3,0
CUST_10678,35,4,52.69,3.25,3.5,18-24,Female,Southwest,Rural,1,Drive-Thru,0,0
CUST_10679,15,7,115.71,3.857142857142857,3.2857142857142856,18-24,Male,Southwest,Rural,0,Mobile App,0,0
CUST_10680,31,5,56.43,2.4,3.8,18-24,Male,Midwest,Rural,0,Drive-Thru,3,0
CUST_10681,20,10,172.23000000000002,3.9,4.1,25-34,Female,West,Suburban,1,Mobile App,3,0
CUST_10682,293,4,69.25,4.5,3.0,35-44,Male,Southwest,Rural,0,Drive-Thru,0,1
CUST_10683,77,9,133.49,3.7777777777777777,4.444444444444445,25-34,Male,West,Suburban,1,Mobile App,3,0
CUST_10684,8,14,226.39,3.9285714285714284,3.4285714285714284,25-34,Male,Southwest,Urban,1,Mobile App,0,0
CUST_10685,303,3,46.53,4.333333333333333,4.0,25-34,Male,West,Urban,0,In-Store Cashier,3,1
CUST_10686,51,9,154.10999999999999,4.111111111111111,4.0,18-24,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10687,185,3,54.49,4.0,4.333333333333333,18-24,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_10688,212,6,68.96,2.3333333333333335,3.0,25-34,Male,Southeast,Urban,1,Mobile App,1,0
CUST_10689,402,4,59.07,3.75,3.75,25-34,Female,West,Rural,1,Drive-Thru,3,0
CUST_10690,12,3,53.57,5.333333333333333,4.0,55+,Female,West,Rural,0,Kiosk,3,1
CUST_10691,340,5,67.16,2.8,3.4,25-34,Male,West,Urban,1,Mobile App,3,0
CUST_10692,187,10,160.41,3.9,3.6,45-54,Female,Midwest,Rural,1,Mobile App,3,0
CUST_10693,270,7,102.41,4.142857142857143,3.4285714285714284,55+,Female,Northeast,Suburban,0,Drive-Thru,2,1
CUST_10694,183,5,83.43,4.2,4.2,18-24,Female,Southwest,Urban,1,Mobile App,0,0
CUST_10695,296,3,51.32,4.0,4.0,18-24,Non-binary,Northeast,Urban,0,Mobile App,2,0
CUST_10696,45,4,53.56,3.25,4.0,18-24,Female,Midwest,Suburban,0,Drive-Thru,3,0
CUST_10697,1,8,82.0,2.625,3.25,35-44,Female,Midwest,Rural,0,Drive-Thru,3,1
CUST_10698,306,4,42.91,2.5,3.5,25-34,Prefer not to say,Southwest,Suburban,0,Drive-Thru,0,0
CUST_10699,27,7,81.64,3.0,3.142857142857143,55+,Female,West,Suburban,0,In-Store Cashier,3,1
CUST_10700,97,7,93.58,3.142857142857143,3.142857142857143,25-34,Male,Northeast,Urban,1,Mobile App,2,0
CUST_10701,246,3,50.16,4.333333333333333,3.0,25-34,Female,Southwest,Rural,1,Mobile App,0,0
CUST_10702,222,8,97.15,2.625,3.375,35-44,Male,Southwest,Urban,1,Mobile App,0,0
CUST_10703,2,7,115.53,3.857142857142857,3.7142857142857144,25-34,Female,Northeast,Urban,0,Mobile App,2,0
CUST_10704,64,4,63.43,3.75,3.5,25-34,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_10705,191,6,89.51,3.3333333333333335,4.666666666666667,25-34,Female,Midwest,Urban,0,Mobile App,3,0
CUST_10706,105,6,81.28,3.5,4.333333333333333,18-24,Female,Southwest,Suburban,1,Drive-Thru,0,0
CUST_10707,391,6,81.1,2.8333333333333335,3.6666666666666665,18-24,Male,Northeast,Urban,0,Mobile App,2,0
CUST_10708,25,7,87.6,3.142857142857143,3.142857142857143,25-34,Female,Northeast,Suburban,0,In-Store Cashier,2,1
CUST_10709,51,8,123.36,4.0,3.625,25-34,Female,Southwest,Urban,1,Mobile App,0,0
CUST_10710,171,13,150.2,2.6923076923076925,3.6153846153846154,35-44,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_10711,162,5,90.26,5.0,3.2,25-34,Male,Northeast,Urban,1,Mobile App,2,0
CUST_10712,29,10,153.61,4.0,3.8,35-44,Female,Southwest,Urban,1,Mobile App,0,0
CUST_10713,163,5,92.01,4.2,4.0,18-24,Female,West,Urban,1,Mobile App,3,0
CUST_10714,54,8,157.61,4.75,3.875,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10715,38,8,133.22,4.125,3.125,18-24,Female,Southwest,Suburban,0,Drive-Thru,0,0
CUST_10716,150,5,60.74,3.0,3.6,35-44,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_10717,88,5,79.26,3.4,2.6,25-34,Female,West,Rural,1,Mobile App,3,0
CUST_10718,99,6,104.42,4.333333333333333,3.1666666666666665,18-24,Female,Southwest,Urban,1,Mobile App,0,0
CUST_10719,24,6,75.79,3.5,4.0,45-54,Male,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_10720,6,5,67.45,3.2,4.6,18-24,Female,Southeast,Urban,1,Mobile App,1,0
CUST_10721,204,12,147.55,3.1666666666666665,3.5,55+,Male,Southwest,Suburban,1,Drive-Thru,0,1
CUST_10722,270,5,65.18,3.6,3.8,45-54,Female,West,Rural,0,Drive-Thru,3,1
CUST_10723,97,8,108.25,3.5,4.125,55+,Female,Midwest,Rural,1,In-Store Cashier,3,1
CUST_10724,54,12,172.81,3.4166666666666665,4.0,25-34,Female,Southeast,Rural,0,Mobile App,1,0
CUST_10725,163,8,116.91,3.625,3.75,35-44,Male,West,Suburban,1,Drive-Thru,3,1
CUST_10726,10,5,76.5,3.8,3.2,18-24,Female,Southeast,Suburban,1,Drive-Thru,1,0
CUST_10727,207,5,71.73,3.6,3.8,25-34,Non-binary,Midwest,Rural,1,Mobile App,3,0
CUST_10728,97,10,163.55,4.2,4.2,18-24,Female,Southeast,Rural,1,Mobile App,1,0
CUST_10729,399,5,83.49,4.6,4.2,45-54,Female,Midwest,Urban,1,Mobile App,3,0
CUST_10730,148,8,109.02000000000001,3.0,4.25,18-24,Male,Southeast,Suburban,0,Mobile App,1,0
CUST_10731,122,4,59.410000000000004,3.25,4.25,18-24,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_10732,321,3,48.43,4.666666666666667,3.0,25-34,Prefer not to say,Southwest,Suburban,1,Drive-Thru,0,0
CUST_10733,78,8,104.79,3.125,3.375,18-24,Female,Midwest,Urban,0,Mobile App,3,0
CUST_10734,172,4,63.31,3.75,4.25,25-34,Female,Southwest,Urban,1,Mobile App,0,0
CUST_10735,40,7,114.1,4.142857142857143,3.2857142857142856,35-44,Male,Northeast,Urban,1,Mobile App,2,0
CUST_10736,25,13,181.62,3.4615384615384617,3.3076923076923075,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10737,144,3,43.75,4.333333333333333,4.0,35-44,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_10738,309,2,25.09,3.5,3.5,35-44,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_10739,175,9,133.76999999999998,3.888888888888889,4.111111111111111,18-24,Female,Southwest,Rural,1,Drive-Thru,0,0
CUST_10740,180,6,83.57,3.0,4.333333333333333,25-34,Male,Midwest,Urban,0,Drive-Thru,3,0
CUST_10741,25,8,106.75,3.375,3.875,18-24,Female,Southeast,Suburban,1,Drive-Thru,1,0
CUST_10742,176,6,90.06,4.666666666666667,4.5,35-44,Male,Northeast,Rural,1,In-Store Cashier,2,1
CUST_10743,65,8,158.74,5.125,3.75,25-34,Non-binary,Southeast,Suburban,1,Mobile App,1,0
CUST_10744,20,7,123.08,3.857142857142857,3.7142857142857144,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_10745,17,7,116.98,4.571428571428571,3.142857142857143,35-44,Female,Southeast,Urban,0,In-Store Cashier,1,1
CUST_10746,60,6,90.34,3.5,3.5,25-34,Prefer not to say,Southeast,Suburban,1,Mobile App,1,0
CUST_10747,146,5,69.76,3.6,4.2,18-24,Male,Northeast,Rural,0,Drive-Thru,2,0
CUST_10748,10,4,78.48,4.75,3.75,45-54,Female,Midwest,Urban,0,Mobile App,3,0
CUST_10749,165,6,75.25999999999999,3.5,3.5,55+,Male,Southeast,Urban,1,Drive-Thru,1,1
CUST_10750,51,4,60.980000000000004,3.25,4.5,18-24,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_10751,62,5,83.64,4.4,3.6,25-34,Female,West,Rural,0,In-Store Cashier,3,1
CUST_10752,89,7,99.52,3.7142857142857144,4.428571428571429,45-54,Non-binary,Midwest,Rural,1,In-Store Cashier,3,1
CUST_10753,10,6,89.5,3.6666666666666665,2.6666666666666665,25-34,Female,Midwest,Urban,0,Mobile App,3,0
CUST_10754,47,10,132.75,2.7,3.7,25-34,Non-binary,Midwest,Urban,0,Mobile App,3,0
CUST_10755,46,8,108.71000000000001,2.875,3.0,25-34,Female,Midwest,Suburban,1,Mobile App,3,0
CUST_10756,68,7,74.03999999999999,2.2857142857142856,3.857142857142857,35-44,Male,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_10757,29,9,140.35,3.6666666666666665,3.5555555555555554,25-34,Non-binary,West,Suburban,1,Mobile App,3,0
CUST_10758,80,12,198.37,4.416666666666667,3.4166666666666665,35-44,Male,Southwest,Urban,1,Mobile App,0,0
CUST_10759,22,5,75.01,4.2,4.2,45-54,Male,Midwest,Rural,0,In-Store Cashier,3,1
CUST_10760,4,6,82.33,3.5,3.5,35-44,Male,Southeast,Urban,1,Drive-Thru,1,1
CUST_10761,74,10,154.4,4.1,3.9,25-34,Male,Northeast,Suburban,1,Mobile App,2,0
CUST_10762,24,8,104.7,3.375,3.5,35-44,Male,Midwest,Urban,0,Drive-Thru,3,1
CUST_10763,152,8,115.49000000000001,3.25,3.5,35-44,Male,Southeast,Rural,0,Drive-Thru,1,1
CUST_10764,42,6,100.59,4.0,3.3333333333333335,35-44,Male,West,Rural,1,Drive-Thru,3,1
CUST_10765,62,7,105.12,4.142857142857143,3.4285714285714284,45-54,Female,West,Suburban,0,Drive-Thru,3,1
CUST_10766,3,8,136.96,4.125,4.75,45-54,Male,Southwest,Rural,0,In-Store Cashier,0,1
CUST_10767,154,9,168.35,4.777777777777778,4.111111111111111,18-24,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_10768,158,5,100.14,4.8,3.4,25-34,Female,Southeast,Rural,1,Mobile App,1,0
CUST_10769,11,8,130.37,4.0,3.875,45-54,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_10770,71,9,120.87,3.2222222222222223,4.111111111111111,45-54,Female,Southeast,Rural,0,Mobile App,1,0
CUST_10771,29,4,49.209999999999994,2.5,4.75,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10772,186,7,111.66,4.0,4.428571428571429,25-34,Non-binary,Southeast,Rural,0,Mobile App,1,0
CUST_10773,73,8,113.47999999999999,3.5,4.375,45-54,Male,West,Suburban,0,Mobile App,3,0
CUST_10774,24,4,61.45,4.0,4.0,18-24,Female,Northeast,Suburban,0,Drive-Thru,2,0
CUST_10775,24,8,149.73,4.75,3.625,25-34,Male,Southwest,Rural,0,Mobile App,0,0
CUST_10776,152,6,77.72,3.5,3.5,45-54,Female,Southwest,Rural,1,Drive-Thru,0,1
CUST_10777,7,5,76.7,3.4,4.0,25-34,Female,Northeast,Urban,1,Mobile App,2,0
CUST_10778,290,6,78.33,3.5,4.0,45-54,Male,Midwest,Suburban,1,Kiosk,3,1
CUST_10779,26,6,82.13,3.5,3.5,55+,Male,Northeast,Rural,1,Drive-Thru,2,1
CUST_10780,39,8,86.82,2.375,4.0,25-34,Male,West,Urban,0,Drive-Thru,3,0
CUST_10781,251,2,28.33,3.5,3.0,35-44,Male,West,Suburban,1,Drive-Thru,3,1
CUST_10782,123,4,57.29,3.5,3.25,35-44,Female,Northeast,Suburban,0,Drive-Thru,2,1
CUST_10783,105,9,118.19,3.6666666666666665,3.888888888888889,25-34,Female,Southwest,Suburban,1,Drive-Thru,0,0
CUST_10784,408,5,66.59,3.0,3.8,25-34,Female,Southwest,Suburban,1,Drive-Thru,0,0
CUST_10785,80,10,165.84,4.0,3.4,45-54,Female,Northeast,Urban,1,Mobile App,2,0
CUST_10786,9,7,79.07,3.0,4.571428571428571,35-44,Female,Southeast,Rural,0,Drive-Thru,1,1
CUST_10787,111,9,149.36,4.111111111111111,4.0,35-44,Female,Midwest,Rural,1,Mobile App,3,0
CUST_10788,46,4,47.42,3.25,4.0,35-44,Male,Southeast,Suburban,0,In-Store Cashier,1,1
CUST_10789,261,6,100.21000000000001,4.666666666666667,4.0,35-44,Female,West,Suburban,1,Drive-Thru,3,1
CUST_10790,42,6,110.56,5.166666666666667,4.5,25-34,Female,Southeast,Urban,1,Mobile App,1,0
CUST_10791,56,9,118.19,3.7777777777777777,3.111111111111111,35-44,Male,Southwest,Suburban,0,Kiosk,0,1
CUST_10792,86,8,101.48,3.125,3.625,25-34,Female,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_10793,22,7,104.99,4.285714285714286,3.2857142857142856,35-44,Female,Southwest,Urban,1,In-Store Cashier,0,1
CUST_10794,75,7,114.12,4.285714285714286,3.857142857142857,25-34,Female,West,Urban,0,Drive-Thru,3,0
CUST_10795,81,7,100.83,3.857142857142857,4.285714285714286,45-54,Male,Southeast,Urban,0,In-Store Cashier,1,1
CUST_10796,24,5,70.25999999999999,3.6,4.4,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_10797,28,8,139.54000000000002,4.375,4.25,25-34,Female,Midwest,Urban,0,Mobile App,3,0
CUST_10798,27,5,62.089999999999996,3.0,4.0,45-54,Male,Southwest,Rural,0,Drive-Thru,0,1
CUST_10799,335,2,26.22,2.0,2.0,18-24,Female,Southwest,Suburban,0,Drive-Thru,0,0
CUST_10800,20,6,93.43,4.333333333333333,4.166666666666667,35-44,Non-binary,Southwest,Rural,0,Drive-Thru,0,1
CUST_10801,60,6,88.76,3.6666666666666665,3.1666666666666665,35-44,Female,Midwest,Urban,1,Drive-Thru,3,1
CUST_10802,228,6,88.72,3.5,4.0,35-44,Non-binary,Northeast,Urban,1,Mobile App,2,0
CUST_10803,68,9,136.54,3.6666666666666665,4.222222222222222,25-34,Male,Southwest,Rural,0,Mobile App,0,0
CUST_10804,131,7,64.99,2.4285714285714284,3.5714285714285716,55+,Male,West,Rural,0,In-Store Cashier,3,1
CUST_10805,63,9,138.25,3.6666666666666665,4.444444444444445,18-24,Female,Northeast,Urban,1,Mobile App,2,0
CUST_10806,21,6,69.25,2.6666666666666665,3.8333333333333335,18-24,Female,West,Rural,1,Drive-Thru,3,0
CUST_10807,13,10,135.87,3.6,3.2,35-44,Prefer not to say,West,Urban,1,Drive-Thru,3,1
CUST_10808,23,3,40.540000000000006,3.3333333333333335,4.0,45-54,Male,Southeast,Rural,0,In-Store Cashier,1,1
CUST_10809,136,8,137.07,4.625,4.0,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_10810,38,5,67.63,3.0,3.8,35-44,Non-binary,West,Urban,0,Drive-Thru,3,1
CUST_10811,36,7,95.9,3.857142857142857,3.0,55+,Male,Midwest,Rural,1,Mobile App,3,0
CUST_10812,184,8,115.56,3.625,3.0,45-54,Non-binary,Southwest,Suburban,0,Drive-Thru,0,1
CUST_10813,22,8,90.88,2.875,3.625,18-24,Male,Midwest,Urban,1,Drive-Thru,3,0
CUST_10814,153,10,139.68,3.6,2.8,25-34,Female,Northeast,Urban,0,Drive-Thru,2,0
CUST_10815,248,5,57.19,2.4,2.8,25-34,Female,West,Rural,1,Mobile App,3,0
CUST_10816,200,5,77.69,4.2,3.4,45-54,Female,Northeast,Urban,0,In-Store Cashier,2,1
CUST_10817,56,16,200.53,3.5625,3.125,55+,Male,Midwest,Suburban,0,In-Store Cashier,3,1
CUST_10818,38,8,107.04,3.0,3.875,25-34,Female,West,Rural,0,Mobile App,3,0
CUST_10819,111,8,113.47,3.5,3.75,35-44,Male,Southeast,Suburban,1,Mobile App,1,0
CUST_10820,31,6,78.63,2.8333333333333335,3.5,35-44,Prefer not to say,Midwest,Rural,1,Mobile App,3,0
CUST_10821,28,7,97.94,3.7142857142857144,3.2857142857142856,25-34,Male,West,Suburban,0,Drive-Thru,3,0
CUST_10822,66,8,117.41,3.75,3.0,18-24,Female,Northeast,Urban,0,Drive-Thru,2,0
CUST_10823,44,11,135.05,3.1818181818181817,3.727272727272727,55+,Male,Southeast,Suburban,1,In-Store Cashier,1,1
CUST_10824,81,6,90.57000000000001,3.8333333333333335,4.333333333333333,35-44,Female,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_10825,76,3,48.19,4.666666666666667,4.0,25-34,Male,Southeast,Urban,1,In-Store Cashier,1,1
CUST_10826,185,6,90.21000000000001,3.5,4.0,35-44,Female,Southeast,Rural,0,Mobile App,1,0
CUST_10827,11,8,98.39,3.0,3.25,35-44,Female,Southwest,Urban,1,In-Store Cashier,0,1
CUST_10828,26,12,160.92,3.3333333333333335,3.75,25-34,Male,West,Suburban,0,Mobile App,3,0
CUST_10829,68,13,163.98,3.3076923076923075,4.076923076923077,35-44,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_10830,117,7,139.79,5.428571428571429,3.4285714285714284,35-44,Female,Midwest,Urban,1,In-Store Cashier,3,1
CUST_10831,150,7,95.56,3.7142857142857144,3.7142857142857144,35-44,Female,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_10832,16,9,138.76,4.0,4.0,18-24,Female,Northeast,Suburban,0,Mobile App,2,0
CUST_10833,29,7,114.2,4.428571428571429,4.142857142857143,25-34,Male,Southeast,Suburban,0,Mobile App,1,0
CUST_10834,10,3,27.93,2.6666666666666665,4.0,35-44,Non-binary,Northeast,Urban,1,Drive-Thru,2,1
CUST_10835,161,6,107.0,4.833333333333333,3.1666666666666665,18-24,Male,West,Suburban,0,Mobile App,3,0
CUST_10836,15,6,101.46,3.8333333333333335,4.333333333333333,18-24,Female,Southwest,Rural,0,Mobile App,0,0
CUST_10837,7,7,121.82,4.0,3.857142857142857,18-24,Female,Southwest,Urban,0,Mobile App,0,0
CUST_10838,159,8,138.63,3.5,3.75,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_10839,76,4,66.39,4.25,4.25,18-24,Male,Northeast,Rural,0,Mobile App,2,0
CUST_10840,67,8,130.2,4.0,3.0,25-34,Non-binary,Midwest,Urban,0,Mobile App,3,0
CUST_10841,184,4,49.69,3.0,2.25,35-44,Female,Northeast,Rural,0,Drive-Thru,2,1
CUST_10842,278,2,29.57,3.5,3.5,25-34,Male,Midwest,Rural,1,In-Store Cashier,3,1
CUST_10843,86,8,99.7,3.0,3.75,25-34,Non-binary,West,Urban,1,In-Store Cashier,3,1
CUST_10844,6,5,75.63,4.4,4.2,55+,Male,West,Rural,0,In-Store Cashier,3,1
CUST_10845,49,8,108.64,3.0,3.375,45-54,Male,Southwest,Urban,0,In-Store Cashier,0,1
CUST_10846,97,5,87.28,4.2,3.0,25-34,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_10847,129,3,28.97,2.6666666666666665,3.0,55+,Male,Southeast,Rural,0,In-Store Cashier,1,1
CUST_10848,8,7,96.9,3.142857142857143,3.7142857142857144,25-34,Male,Midwest,Urban,1,Mobile App,3,0
CUST_10849,77,12,177.98,3.6666666666666665,3.6666666666666665,18-24,Female,West,Suburban,1,Drive-Thru,3,0
CUST_10850,50,8,132.78,4.625,3.25,25-34,Female,Northeast,Suburban,1,Drive-Thru,2,0
CUST_10851,78,3,39.18,3.0,4.333333333333333,25-34,Female,Southeast,Urban,0,In-Store Cashier,1,1
CUST_10852,3,6,124.34,5.5,4.833333333333333,18-24,Female,Midwest,Rural,0,In-Store Cashier,3,1
CUST_10853,214,8,105.24000000000001,3.25,4.125,25-34,Male,Southwest,Urban,0,In-Store Cashier,0,1
CUST_10854,329,3,35.88,2.6666666666666665,4.666666666666667,25-34,Male,West,Rural,0,Drive-Thru,3,0
CUST_10855,164,3,40.92,4.0,3.6666666666666665,18-24,Female,Midwest,Rural,1,Drive-Thru,3,0
CUST_10856,19,5,84.5,4.4,3.6,45-54,Male,West,Urban,1,Mobile App,3,0
CUST_10857,113,5,62.96,3.2,3.2,45-54,Female,Southwest,Urban,1,In-Store Cashier,0,1
CUST_10858,77,7,112.75,3.857142857142857,3.857142857142857,25-34,Male,West,Suburban,1,Mobile App,3,0
